userId,productId,Rating
A25HBO5V8S8SEA,B00008MNCI,5.0
AGHZXQL9F94T9,B00008MZ0B,2.0
A25HBO5V8S8SEA,B00008N6QT,5.0
ABH9D1TEOJ56E,B00008N6RV,3.0
A12DLJESJKM1OQ,B00008N6VM,5.0
A5JLAU2ARJ0BO,B00008N6X4,4.0
A231WM2Z2JL0U3,B00008N6X4,2.0
AT6CZDCP4TRGA,B00008N6XG,2.0
A6FIAB28IS79,B00008N6XJ,5.0
A1FR68QH6Z4YZM,B00008N6YC,2.0
A5JLAU2ARJ0BO,B00008N6YJ,1.0
ABH9D1TEOJ56E,B00008NE00,4.0
A12DLJESJKM1OQ,B00008NE00,4.0
A6FIAB28IS79,B00008NJEP,3.0
A5JLAU2ARJ0BO,B00008NNY0,5.0
A5JLAU2ARJ0BO,B00008NUI2,5.0
A25HBO5V8S8SEA,B00008O0P3,5.0
ABH9D1TEOJ56E,B00008O35T,5.0
ABH9D1TEOJ56E,B00008O35W,4.0
A5JLAU2ARJ0BO,B00008OE43,5.0
ABH9D1TEOJ56E,B00008OE43,4.0
A1RPTVW5VEOSI,B00008OE46,5.0
AGHZXQL9F94T9,B00008OE46,4.0
ABH9D1TEOJ56E,B00008OE5G,5.0
A231WM2Z2JL0U3,B00008OE5G,5.0
A12DLJESJKM1OQ,B00008OE5G,5.0
AGHZXQL9F94T9,B00008OE5G,4.0
ABH9D1TEOJ56E,B00008OE5I,5.0
A12DLJESJKM1OQ,B00008OE5I,5.0
A1F9Z42CFF9IAY,B00008OE5I,3.0
A5JLAU2ARJ0BO,B00008OE6I,5.0
ABH9D1TEOJ56E,B00008OE6I,5.0
A231WM2Z2JL0U3,B00008OE6I,4.0
A12DLJESJKM1OQ,B00008OE6I,5.0
A1F9Z42CFF9IAY,B00008OE6I,4.0
A5JLAU2ARJ0BO,B00008OLY0,5.0
A1F9Z42CFF9IAY,B00008OTDY,5.0
A5JLAU2ARJ0BO,B00008PVXA,5.0
ABH9D1TEOJ56E,B00008PVXA,3.0
AGHZXQL9F94T9,B00008PVXA,3.0
ABH9D1TEOJ56E,B00008PVXB,3.0
ABH9D1TEOJ56E,B00008QWWF,4.0
A2AY4YUOX2N1BQ,B00008R9ML,4.0
ABH9D1TEOJ56E,B00008RHA3,4.0
A12DLJESJKM1OQ,B00008RHA3,5.0
A7Y6AVS576M03,B00008RS95,5.0
A11D1KHM7DVOQK,B00008RS96,2.0
ABH9D1TEOJ56E,B00008RUEO,5.0
ABH9D1TEOJ56E,B00008RUES,5.0
A5JLAU2ARJ0BO,B00008RUXS,5.0
A25HBO5V8S8SEA,B00008RW87,5.0
A149RNR5RH19YY,B00008RW8L,5.0
A231WM2Z2JL0U3,B00008RW8V,4.0
A231WM2Z2JL0U3,B00008SB1D,2.0
ABH9D1TEOJ56E,B00008SCFL,5.0
A7Y6AVS576M03,B00008SJX3,5.0
A11D1KHM7DVOQK,B00008T1U0,2.0
A11D1KHM7DVOQK,B00008V6JO,2.0
A7Y6AVS576M03,B00008VEK9,5.0
A3OXHLG6DIBRW8,B00008VF63,4.0
A149RNR5RH19YY,B00008VF63,4.0
A11D1KHM7DVOQK,B00008VF63,4.0
A2B7BUH8834Y6M,B00008VF7U,5.0
AT6CZDCP4TRGA,B00008VF91,1.0
A5JLAU2ARJ0BO,B00008VFCS,5.0
A5JLAU2ARJ0BO,B00008VFCT,5.0
A11D1KHM7DVOQK,B00008VIX2,4.0
A203OCQQ12MAVT,B00008VSL7,4.0
A25HBO5V8S8SEA,B00008W2LR,5.0
AGHZXQL9F94T9,B00008W7LJ,2.0
A12DLJESJKM1OQ,B00008W7LK,5.0
A5JLAU2ARJ0BO,B00008W7LL,4.0
A12DLJESJKM1OQ,B00008W7LL,5.0
A2B7BUH8834Y6M,B00008WFIZ,5.0
A5JLAU2ARJ0BO,B00008WFVI,2.0
A1MJMYLRTZ76ZX,B00008WFVI,5.0
A5JLAU2ARJ0BO,B00008WFVJ,5.0
A1JWSDDIH5Z7DV,B00008WIX1,5.0
AT6CZDCP4TRGA,B00008X5DC,5.0
A7Y6AVS576M03,B00008XETK,5.0
A5JLAU2ARJ0BO,B00008XPAR,4.0
A3OXHLG6DIBRW8,B00008Y0VN,5.0
AT6CZDCP4TRGA,B00008Y1A4,4.0
A11D1KHM7DVOQK,B00008Z1PC,3.0
A11D1KHM7DVOQK,B00008Z1PT,4.0
A11D1KHM7DVOQK,B00008Z1QL,4.0
A231WM2Z2JL0U3,B00008ZLHG,5.0
A1RPTVW5VEOSI,B00008ZOYE,3.0
A25HBO5V8S8SEA,B00008ZPI1,5.0
A5JLAU2ARJ0BO,B00008ZPNR,4.0
A11D1KHM7DVOQK,B00008ZPNR,4.0
A2AEZQ3DGBBLPR,B00008ZPNR,5.0
A25HBO5V8S8SEA,B00008ZPNS,5.0
A25HBO5V8S8SEA,B00009017A,5.0
A231WM2Z2JL0U3,B0000918U2,3.0
A5JLAU2ARJ0BO,B000092M1T,3.0
A11D1KHM7DVOQK,B000092YPR,4.0
A5JLAU2ARJ0BO,B000092YQW,1.0
A25HBO5V8S8SEA,B0000932A2,5.0
A11D1KHM7DVOQK,B0000932AM,1.0
A25HBO5V8S8SEA,B000093FPG,5.0
A25HBO5V8S8SEA,B000093IS2,5.0
A3OXHLG6DIBRW8,B000093UDQ,4.0
A11D1KHM7DVOQK,B000093UQC,4.0
A12DLJESJKM1OQ,B000093UQS,3.0
A7Y6AVS576M03,B000093USD,5.0
ABH9D1TEOJ56E,B000093UU4,5.0
A2B7BUH8834Y6M,B000094FRJ,5.0
A1FR68QH6Z4YZM,B000094FV6,5.0
A231WM2Z2JL0U3,B000094FV6,4.0
A11D1KHM7DVOQK,B000094JJL,2.0
A25HBO5V8S8SEA,B000094P0N,5.0
A6FIAB28IS79,B000094Q77,5.0
A231WM2Z2JL0U3,B0000952XZ,3.0
AT6CZDCP4TRGA,B000095IMS,5.0
A1F9Z42CFF9IAY,B000095ISH,3.0
A3OXHLG6DIBRW8,B000095SB4,4.0
A5JLAU2ARJ0BO,B000095SB4,3.0
A1RPTVW5VEOSI,B000095SB6,4.0
A11D1KHM7DVOQK,B000095SB6,1.0
AGHZXQL9F94T9,B000095SG3,4.0
ABH9D1TEOJ56E,B000095Z87,3.0
A25HBO5V8S8SEA,B000098XCR,5.0
A25HBO5V8S8SEA,B000098XCT,5.0
A2AEZQ3DGBBLPR,B000098XNQ,5.0
A25HBO5V8S8SEA,B00009967Y,5.0
A2R6RA8FRBS608,B000099GL7,5.0
A6FIAB28IS79,B00009APE3,5.0
A149RNR5RH19YY,B00009APTT,4.0
A231WM2Z2JL0U3,B00009EEMN,3.0
A11D1KHM7DVOQK,B00009EFEK,4.0
A2AEZQ3DGBBLPR,B00009EFQJ,5.0
AT6CZDCP4TRGA,B00009ETMA,5.0
A7Y6AVS576M03,B00009IB70,5.0
A2R6RA8FRBS608,B00009IB70,4.0
A231WM2Z2JL0U3,B00009J5VX,4.0
A5JLAU2ARJ0BO,B00009J5W0,1.0
A231WM2Z2JL0U3,B00009J5W0,5.0
A5JLAU2ARJ0BO,B00009K7ES,5.0
AGHZXQL9F94T9,B00009K7ET,2.0
A1F9Z42CFF9IAY,B00009KAPW,1.0
A2AEZQ3DGBBLPR,B00009KAPX,5.0
A2B7BUH8834Y6M,B00009KH63,4.0
A2AEZQ3DGBBLPR,B00009KO0D,5.0
A2AEZQ3DGBBLPR,B00009KO3A,5.0
AT6CZDCP4TRGA,B00009L1RI,4.0
A11D1KHM7DVOQK,B00009L1RI,2.0
A11D1KHM7DVOQK,B00009L1V0,3.0
A5JLAU2ARJ0BO,B00009LI6N,1.0
A1JWSDDIH5Z7DV,B00009LIG4,5.0
A1JWSDDIH5Z7DV,B00009LIG5,5.0
A5JLAU2ARJ0BO,B00009LZMN,1.0
A25HBO5V8S8SEA,B00009M6UY,5.0
A25HBO5V8S8SEA,B00009M953,5.0
A25HBO5V8S8SEA,B00009M954,5.0
A25HBO5V8S8SEA,B00009M967,5.0
A5JLAU2ARJ0BO,B00009MDBY,5.0
AT6CZDCP4TRGA,B00009MK3T,2.0
A5JLAU2ARJ0BO,B00009NFEP,1.0
A5JLAU2ARJ0BO,B00009NFEQ,5.0
A6FIAB28IS79,B00009PLIM,4.0
AT6CZDCP4TRGA,B00009PUM7,4.0
A5JLAU2ARJ0BO,B00009Q96Z,5.0
ABH9D1TEOJ56E,B00009Q96Z,3.0
A231WM2Z2JL0U3,B00009Q96Z,4.0
A5JLAU2ARJ0BO,B00009QSET,5.0
AGXV8E7XK9J6H,B00009R6CG,4.0
A1RPTVW5VEOSI,B00009R6GE,5.0
A203OCQQ12MAVT,B00009R6HB,4.0
AGXV8E7XK9J6H,B00009R6J7,4.0
A2AY4YUOX2N1BQ,B00009R6PX,5.0
A25HBO5V8S8SEA,B00009R6TA,5.0
AGXV8E7XK9J6H,B00009R6TA,4.0
A203OCQQ12MAVT,B00009R6TA,5.0
A1F9Z42CFF9IAY,B00009R6TA,5.0
AGXV8E7XK9J6H,B00009R6UI,4.0
AGXV8E7XK9J6H,B00009R6V0,4.0
AGXV8E7XK9J6H,B00009R6WL,4.0
AKT8TGIT6VVZ5,B00009R6WO,5.0
A2B7BUH8834Y6M,B00009R6WO,5.0
A1F9Z42CFF9IAY,B00009R6WT,4.0
A2AY4YUOX2N1BQ,B00009R72R,4.0
A2AY4YUOX2N1BQ,B00009R76N,5.0
A2AY4YUOX2N1BQ,B00009R7BD,5.0
A2AY4YUOX2N1BQ,B00009R7E0,5.0
A2AY4YUOX2N1BQ,B00009R7SE,5.0
A2AY4YUOX2N1BQ,B00009R7ZL,5.0
A2AY4YUOX2N1BQ,B00009R82U,5.0
A5JLAU2ARJ0BO,B00009R838,1.0
AGXV8E7XK9J6H,B00009R83T,5.0
AGXV8E7XK9J6H,B00009R88K,5.0
A1F9Z42CFF9IAY,B00009R8AI,2.0
A1RPTVW5VEOSI,B00009R8I9,3.0
A1RPTVW5VEOSI,B00009R8VM,4.0
A2AY4YUOX2N1BQ,B00009R8ZW,5.0
A2AY4YUOX2N1BQ,B00009R90M,5.0
A2AY4YUOX2N1BQ,B00009R90P,4.0
A1FR68QH6Z4YZM,B00009R98Y,5.0
AGXV8E7XK9J6H,B00009R9BH,5.0
A1FR68QH6Z4YZM,B00009R9D5,5.0
AKT8TGIT6VVZ5,B00009R9G6,5.0
A5JLAU2ARJ0BO,B00009RL1W,1.0
A149RNR5RH19YY,B00009RL1W,2.0
AGHZXQL9F94T9,B00009RL1W,4.0
A5JLAU2ARJ0BO,B00009RL1X,2.0
AGHZXQL9F94T9,B00009RL1X,3.0
A231WM2Z2JL0U3,B00009RTBX,5.0
A3OXHLG6DIBRW8,B00009RUCH,4.0
A6FIAB28IS79,B00009RUCH,4.0
A1F9Z42CFF9IAY,B00009RUCH,5.0
A2R6RA8FRBS608,B00009UHG7,4.0
A2R6RA8FRBS608,B00009UHG8,4.0
A5JLAU2ARJ0BO,B00009UT28,4.0
A2AY4YUOX2N1BQ,B00009UT3F,3.0
A1RPTVW5VEOSI,B00009UT3F,4.0
AKT8TGIT6VVZ5,B00009UU1U,5.0
A1MJMYLRTZ76ZX,B00009UU22,5.0
A5JLAU2ARJ0BO,B00009V37A,3.0
A2AY4YUOX2N1BQ,B00009V3A1,5.0
A1FR68QH6Z4YZM,B00009V3CA,5.0
A2AY4YUOX2N1BQ,B00009V3CG,5.0
A2AY4YUOX2N1BQ,B00009V3DO,5.0
A1FR68QH6Z4YZM,B00009V3FL,5.0
AKT8TGIT6VVZ5,B00009V3FM,5.0
A5JLAU2ARJ0BO,B00009V3JB,2.0
A5JLAU2ARJ0BO,B00009V3L6,2.0
A2AEZQ3DGBBLPR,B00009V3MM,5.0
A25HBO5V8S8SEA,B00009V6U1,5.0
A3OXHLG6DIBRW8,B00009VSBE,5.0
ABH9D1TEOJ56E,B00009VSBE,3.0
A5JLAU2ARJ0BO,B00009VSG6,4.0
AGHZXQL9F94T9,B00009VSG6,3.0
A5JLAU2ARJ0BO,B00009VSIM,5.0
AGHZXQL9F94T9,B00009VSIM,3.0
A5JLAU2ARJ0BO,B00009VT1T,3.0
ABH9D1TEOJ56E,B00009VT1T,4.0
A11D1KHM7DVOQK,B00009W3DS,5.0
A6FIAB28IS79,B00009W3TY,5.0
A1F9Z42CFF9IAY,B00009W3TY,5.0
A11D1KHM7DVOQK,B00009W42Q,4.0
AT6CZDCP4TRGA,B00009W44A,2.0
ABH9D1TEOJ56E,B00009W5FF,5.0
A1RPTVW5VEOSI,B00009W5FF,5.0
A203OCQQ12MAVT,B00009W5LU,5.0
A11D1KHM7DVOQK,B00009W5QR,1.0
A203OCQQ12MAVT,B00009WC24,5.0
A25HBO5V8S8SEA,B00009WKCS,5.0
ABH9D1TEOJ56E,B00009WKCT,5.0
A5JLAU2ARJ0BO,B00009X6PH,2.0
A231WM2Z2JL0U3,B00009X6PT,3.0
A5JLAU2ARJ0BO,B00009XFMF,5.0
A11D1KHM7DVOQK,B00009XSXN,4.0
AKT8TGIT6VVZ5,B00009XV7G,5.0
AKT8TGIT6VVZ5,B00009XV8P,5.0
AKT8TGIT6VVZ5,B00009XV91,5.0
AKT8TGIT6VVZ5,B00009XV96,5.0
AGXV8E7XK9J6H,B00009XVBU,5.0
AKT8TGIT6VVZ5,B00009XVBU,5.0
AGXV8E7XK9J6H,B00009XVBY,3.0
AKT8TGIT6VVZ5,B00009XVCZ,5.0
A2AY4YUOX2N1BQ,B00009XVOF,5.0
AKT8TGIT6VVZ5,B00009XW3A,5.0
AKT8TGIT6VVZ5,B00009XW3F,5.0
AKT8TGIT6VVZ5,B00009XW3I,5.0
A231WM2Z2JL0U3,B00009XZX1,4.0
A5JLAU2ARJ0BO,B00009YDPM,1.0
AGHZXQL9F94T9,B00009YDPM,3.0
A2R6RA8FRBS608,B00009ZOIP,4.0
A25HBO5V8S8SEA,B00009ZV4Z,5.0
A25HBO5V8S8SEA,B00009ZV50,5.0
A5JLAU2ARJ0BO,B0000A03CZ,2.0
A5JLAU2ARJ0BO,B0000A0AJH,5.0
A5JLAU2ARJ0BO,B0000A1VS1,5.0
ABH9D1TEOJ56E,B0000A2QAB,3.0
A5JLAU2ARJ0BO,B0000A2QAD,4.0
A231WM2Z2JL0U3,B0000A2QAD,4.0
A231WM2Z2JL0U3,B0000A55F4,3.0
AT6CZDCP4TRGA,B0000A5769,5.0
A2AY4YUOX2N1BQ,B0000A5A8E,5.0
A2AY4YUOX2N1BQ,B0000A5A9H,4.0
A2B7BUH8834Y6M,B0000A5R5D,4.0
AGHZXQL9F94T9,B0000A602S,5.0
A25HBO5V8S8SEA,B0000AAAJR,5.0
A231WM2Z2JL0U3,B0000AAAPF,3.0
A2B7BUH8834Y6M,B0000AAAPF,1.0
A1F9Z42CFF9IAY,B0000AAAPF,4.0
A5JLAU2ARJ0BO,B0000AAAYY,5.0
A149RNR5RH19YY,B0000ABPKG,3.0
A2AY4YUOX2N1BQ,B0000ABZKS,3.0
A5JLAU2ARJ0BO,B0000ACOW2,1.0
A25HBO5V8S8SEA,B0000ACXZY,5.0
AGXV8E7XK9J6H,B0000AE67G,4.0
AGXV8E7XK9J6H,B0000AE67H,4.0
A2AY4YUOX2N1BQ,B0000AE6AX,5.0
A2AY4YUOX2N1BQ,B0000AE6B4,5.0
A1FR68QH6Z4YZM,B0000AE6C3,5.0
AGXV8E7XK9J6H,B0000AE6C7,4.0
A6FIAB28IS79,B0000AFX40,4.0
AKT8TGIT6VVZ5,B0000AGAWV,5.0
A1FR68QH6Z4YZM,B0000AGAWV,5.0
AKT8TGIT6VVZ5,B0000AGAXZ,5.0
AKT8TGIT6VVZ5,B0000AGAZ8,5.0
A5JLAU2ARJ0BO,B0000AH5HF,2.0
A5JLAU2ARJ0BO,B0000AH5N1,3.0
A11D1KHM7DVOQK,B0000AHO2T,5.0
AT6CZDCP4TRGA,B0000AI0OE,4.0
A5JLAU2ARJ0BO,B0000AINEH,5.0
A5JLAU2ARJ0BO,B0000AJI8M,2.0
A2B7BUH8834Y6M,B0000AKA90,5.0
A2B7BUH8834Y6M,B0000AKACN,4.0
AGXV8E7XK9J6H,B0000AKVHF,5.0
A1FR68QH6Z4YZM,B0000AKVHF,5.0
A2B7BUH8834Y6M,B0000AKVHF,5.0
A1F9Z42CFF9IAY,B0000AKVHF,4.0
A25HBO5V8S8SEA,B0000AKVJC,5.0
A5JLAU2ARJ0BO,B0000AN42F,4.0
A5JLAU2ARJ0BO,B0000AOWWM,5.0
AT6CZDCP4TRGA,B0000AOWWY,4.0
A5JLAU2ARJ0BO,B0000APSKB,5.0
A231WM2Z2JL0U3,B0000APSKB,3.0
ABH9D1TEOJ56E,B0000AQFUR,3.0
A5JLAU2ARJ0BO,B0000AQFZ9,5.0
AT6CZDCP4TRGA,B0000AQIFW,3.0
AKT8TGIT6VVZ5,B0000AQJ6I,3.0
AKT8TGIT6VVZ5,B0000AQJ6N,5.0
AKT8TGIT6VVZ5,B0000AQJ6U,5.0
A1F9Z42CFF9IAY,B0000AQJ7J,3.0
A3OXHLG6DIBRW8,B0000ARKWY,5.0
A25HBO5V8S8SEA,B0000AZW9E,5.0
A1FR68QH6Z4YZM,B0000B1J82,4.0
A5JLAU2ARJ0BO,B0000B35CK,4.0
A1FR68QH6Z4YZM,B0000B35CK,5.0
A231WM2Z2JL0U3,B0000B35Y2,5.0
A1JWSDDIH5Z7DV,B0000BV0XV,5.0
A3OXHLG6DIBRW8,B0000BVYTV,5.0
ABH9D1TEOJ56E,B0000BYODE,4.0
A5JLAU2ARJ0BO,B0000BZG0P,5.0
AKT8TGIT6VVZ5,B0000BZM10,5.0
A2AY4YUOX2N1BQ,B0000BZMIH,5.0
A149RNR5RH19YY,B0000BZO6E,3.0
AKT8TGIT6VVZ5,B0000BZZFQ,4.0
AKT8TGIT6VVZ5,B0000BZZG0,4.0
AKT8TGIT6VVZ5,B0000BZZG1,4.0
AKT8TGIT6VVZ5,B0000BZZG9,5.0
AKT8TGIT6VVZ5,B0000BZZGB,5.0
AKT8TGIT6VVZ5,B0000BZZGE,5.0
A149RNR5RH19YY,B0000C0XS0,4.0
A231WM2Z2JL0U3,B0000C1ZHO,3.0
AT6CZDCP4TRGA,B0000C20T5,5.0
AT6CZDCP4TRGA,B0000C20V3,3.0
A2B7BUH8834Y6M,B0000C20XC,5.0
AT6CZDCP4TRGA,B0000C2KB7,3.0
ABH9D1TEOJ56E,B0000C2W57,3.0
A2B7BUH8834Y6M,B0000C3GWV,5.0
AKT8TGIT6VVZ5,B0000C3WBD,5.0
A5JLAU2ARJ0BO,B0000C4DX5,5.0
A6FIAB28IS79,B0000C4DX6,5.0
A5JLAU2ARJ0BO,B0000C4E4S,5.0
ABH9D1TEOJ56E,B0000C4E4S,4.0
A1FR68QH6Z4YZM,B0000C4E4S,5.0
A25HBO5V8S8SEA,B0000C66F8,5.0
ABH9D1TEOJ56E,B0000C8627,4.0
A5JLAU2ARJ0BO,B0000C8817,5.0
ABH9D1TEOJ56E,B0000C8VEK,5.0
A2B7BUH8834Y6M,B0000C8VEK,4.0
A25HBO5V8S8SEA,B0000CA1IH,5.0
A5JLAU2ARJ0BO,B0000CAPT8,5.0
AGXV8E7XK9J6H,B0000CBBNM,4.0
ABH9D1TEOJ56E,B0000CBJ8J,4.0
AGHZXQL9F94T9,B0000CBJ8J,3.0
A2B7BUH8834Y6M,B0000CC65P,5.0
A231WM2Z2JL0U3,B0000CD08M,4.0
AGXV8E7XK9J6H,B0000CD0B7,5.0
A1JWSDDIH5Z7DV,B0000CD9TA,5.0
A5JLAU2ARJ0BO,B0000CEJUO,5.0
A5JLAU2ARJ0BO,B0000CEOYI,3.0
A231WM2Z2JL0U3,B0000CEOYI,5.0
A1JWSDDIH5Z7DV,B0000CEUM7,5.0
A25HBO5V8S8SEA,B0000CFY8V,5.0
A2R6RA8FRBS608,B0000CFYM9,5.0
A2R6RA8FRBS608,B0000CFYMB,4.0
A5JLAU2ARJ0BO,B0000CH58M,5.0
ABH9D1TEOJ56E,B0000CH58M,4.0
A5JLAU2ARJ0BO,B0000D17BF,3.0
AT6CZDCP4TRGA,B0000D1E04,2.0
ABH9D1TEOJ56E,B0000D8DM7,4.0
A5JLAU2ARJ0BO,B0000D8HAD,5.0
A231WM2Z2JL0U3,B0000DALHV,2.0
ABH9D1TEOJ56E,B0000DB4D1,5.0
AGHZXQL9F94T9,B0000DB4D1,5.0
ABH9D1TEOJ56E,B0000DBJJT,4.0
A12DLJESJKM1OQ,B0000DBJJT,5.0
A5JLAU2ARJ0BO,B0000DBJTZ,2.0
A5JLAU2ARJ0BO,B0000DBJUB,5.0
A5JLAU2ARJ0BO,B0000DBJV5,3.0
A2R6RA8FRBS608,B0000DC640,4.0
A25HBO5V8S8SEA,B0000DD7PE,5.0
A2AEZQ3DGBBLPR,B0000DF2LT,4.0
A231WM2Z2JL0U3,B0000DF2QB,5.0
A11D1KHM7DVOQK,B0000DFHMM,2.0
A1F9Z42CFF9IAY,B0000DFI06,4.0
A149RNR5RH19YY,B0000DFZ67,2.0
A149RNR5RH19YY,B0000DIET2,5.0
A5JLAU2ARJ0BO,B0000DIFGJ,5.0
A5JLAU2ARJ0BO,B0000DIX25,2.0
A25HBO5V8S8SEA,B0000DJEIP,5.0
ABH9D1TEOJ56E,B0000DJY9P,4.0
ABH9D1TEOJ56E,B0000DJYEO,3.0
A2AEZQ3DGBBLPR,B0000DJYEO,5.0
A25HBO5V8S8SEA,B0000DK3I4,5.0
A25HBO5V8S8SEA,B0000DK6CT,5.0
A2B7BUH8834Y6M,B0000DK7J2,5.0
ABH9D1TEOJ56E,B0000DKHIP,4.0
A2AEZQ3DGBBLPR,B0000DKHIR,5.0
A1FR68QH6Z4YZM,B0000DYTDJ,5.0
AGXV8E7XK9J6H,B0000DZ5OE,5.0
A149RNR5RH19YY,B0000DZET4,4.0
A2R6RA8FRBS608,B0000E1717,5.0
A11D1KHM7DVOQK,B0000E1717,5.0
A6FIAB28IS79,B0000E2XEH,4.0
A203OCQQ12MAVT,B0000E68U2,5.0
A2CL818RN52NWN,B0000E6S0X,5.0
AT6CZDCP4TRGA,B0000E6S0Y,3.0
A2CL818RN52NWN,B0000E6S0Y,4.0
A5JLAU2ARJ0BO,B0000E6ZBI,5.0
A5JLAU2ARJ0BO,B0000EI9VR,1.0
